run_id,run_timestamp,test_id,area,priority,type,title,tags,status,duration_ms,retries,error_message
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-002,UI,P1,Negative,Submit button is disabled when the add-card form is empty,@everstage-qa @functional @negative @regression @task2,passed,2809,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-604,UI,P3,Positive,ZIP code accepts long input without client-side truncation,,passed,1435,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-900,UI,P3,Positive,"User can submit feedback with comment, rating, and captcha",,passed,1877,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-003,UI,P1,Positive,Adding multiple cards in sequence lists each one,@e2e @everstage-qa @functional @positive @regression @task2,passed,2955,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-901,UI,P3,Boundary,Comment max length is enforced at 160 chars,,passed,1597,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-004,UI,P1,Positive,My Payment Options menu item navigates to /saved-payment-methods,@everstage-qa @functional @smoke @task2,passed,2211,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-902,UI,P3,Negative,Submit disabled when no rating is selected,,passed,1205,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-800,UI,P3,Positive,User can change password with valid input,,passed,5125,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-903,UI,P3,Negative,Wrong captcha answer is rejected,,passed,1619,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-010,UI,P1,Negative,Submit stays disabled when only the name is filled,@everstage-qa @functional @negative @regression @task2,passed,2025,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1500,UI,P3,Positive,Wallet page renders the current balance,@everstage-qa @positive,passed,1231,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1501,UI,P3,Positive,Last login IP page is reachable,@everstage-qa @positive,passed,1124,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-011,UI,P1,Negative,Submit stays disabled when card number is missing,@everstage-qa @functional @negative @regression @task2,passed,2138,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-801,UI,P3,Negative,Wrong current password is rejected,,passed,5129,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1502,UI,P3,Load,Privacy & Security menu route loads without redirect,@everstage-qa @positive,passed,1878,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-012,UI,P1,Negative,Non-digit keystrokes are filtered by the Card Number field,@everstage-qa @functional @negative @regression @task2,passed,2078,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1503,UI,P3,Positive,Two-factor authentication setup page is reachable,@everstage-qa @positive,passed,1459,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-013,UI,P1,Negative,Submit stays disabled when only month is selected,@everstage-qa @functional @negative @regression @task2,passed,1809,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-802,UI,P3,Negative,New / repeat mismatch keeps the Change button disabled,,passed,3100,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1504,UI,P3,Positive,Data-export page is reachable,@everstage-qa @positive,passed,1459,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1505,UI,P3,Positive,Complain page is reachable for logged-in users,@everstage-qa @positive,passed,1349,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-020,UI,P1,Security,"XSS payload in cardholder name is rendered as text, not script",@everstage-qa @regression @security @task2,passed,2249,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-803,UI,P3,Negative,Submit disabled while any field is empty,,passed,2498,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1600,UI,P3,Positive,Privacy policy page is reachable without login,@everstage-qa @positive,passed,1152,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1601,UI,P3,Positive,Photo wall page is reachable without login,@everstage-qa @positive,passed,635,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1602,UI,P3,Positive,Track-result lookup page is reachable,@everstage-qa @positive,passed,705,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-021,UI,P1,Security,SQL-injection style cardholder name is treated as a literal string,@everstage-qa @regression @security @task2,passed,2745,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1603,UI,P3,Negative,403 error page renders the error layout,@everstage-qa @negative,passed,711,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-100,UI,P1,Positive,beforeEach login lands on a logged-in homepage,@e2e @everstage-qa @positive @smoke @task1,passed,930,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-022,UI,P1,Security,Card list masks the card number (only last 4 digits visible),@everstage-qa @nonfunctional @regression @security @task2,passed,1964,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1200,UI,P3,Positive,User can reset password with correct security answer,,passed,4400,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-101,UI,P1,Positive,Logged-in user can open the account menu and see the email,@everstage-qa @positive @regression @smoke @task1,passed,1463,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-102,UI,P1,Positive,/rest/user/whoami responds with the authenticated user after beforeEach login,@everstage-qa @functional @regression @task1,passed,947,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-030,UI,P1,Boundary,Card with minimum allowed expiry year (2080) is accepted,@boundary @everstage-qa @functional @regression @task2,passed,2406,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-103,UI,P1,Positive,Logout returns to a logged-out state,@e2e @everstage-qa @positive @regression @task1,passed,1527,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-110,UI,P1,Negative,Login button is disabled while either field is empty,@everstage-qa @negative @regression @task1,passed,660,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-031,UI,P1,Boundary,Card with maximum offered expiry year (2099) is accepted,@boundary @everstage-qa @functional @regression @task2,passed,2324,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-111,UI,P1,Negative,Login fails with a wrong password,@everstage-qa @negative @regression @task1,passed,1074,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1201,UI,P3,Negative,Reset is rejected when security answer is wrong,,passed,5099,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-112,UI,P1,Negative,Login fails for an unregistered email,@everstage-qa @negative @regression @task1,passed,1299,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1100,UI,P3,Positive,"Landing page renders header, search, and product list",,passed,1512,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-032,UI,P1,Boundary,Cardholder name at long boundary (200 chars) is accepted,@boundary @everstage-qa @functional @regression @task2,passed,2581,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-113,UI,P1,Negative,Whitespace-only credentials are rejected,@everstage-qa @negative @regression @task1,passed,1673,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-501,UI,P3,Positive,Adding the same product twice increases its basket quantity,,timedOut,31737,0,[31mTest timeout of 30000ms exceeded.[39m
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1101,UI,P3,Positive,About Us page is reachable from the side menu,,passed,2224,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-114,UI,P1,Negative,Password case mismatch is rejected,@everstage-qa @negative @regression @task1,passed,1168,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1102,UI,P3,Positive,Language picker exposes multiple languages,,passed,1208,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-120,UI,P1,Security,DOCUMENTED VULN: SQL-injection email comment bypass logs in on default Juice Shop,@everstage-qa @regression @security @task1,passed,1197,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1103,UI,P3,Positive,Score Board page is reachable directly via /#/score-board,,passed,976,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-121,UI,P1,Security,XSS payload in email field is not executed,@everstage-qa @regression @security @task1,passed,1330,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-122,UI,P1,Security,Error message does not disclose whether the email exists,@everstage-qa @regression @security @task1,passed,1670,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-130,UI,P1,Boundary,Very long email input is handled without crashing,@boundary @everstage-qa @nonfunctional @regression @task1,passed,944,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-501,UI,P3,Positive,Adding the same product twice increases its basket quantity,,passed,4250,1,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-700,UI,P1,Positive,End-to-end order: basket → address → delivery → payment → place order,@e2e @everstage-qa @functional @positive @smoke,passed,4475,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-131,UI,P1,Boundary,Very long password input is handled without crashing,@boundary @everstage-qa @nonfunctional @regression @task1,passed,1670,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-140,UI,P1,Load,Load: 5 sequential failed logins in <10s do not lock or 5xx,@everstage-qa @load @nonfunctional @regression @task1,passed,1970,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-502,UI,P3,Positive,Increment and decrement basket item updates quantity,,passed,3599,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1000,UI,P3,Positive,Clicking a product opens the detail dialog,,passed,1321,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-701,UI,P2,Positive,Order confirmation surfaces a non-empty order id,@e2e @everstage-qa @functional @positive @regression,passed,3886,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-503,UI,P3,Positive,Removing the only basket item leaves the basket empty,,passed,2368,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1001,UI,P3,Positive,Logged-in user can submit a review,,passed,1713,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-1002,UI,P3,Positive,Closing the product dialog returns to the catalog,,passed,1780,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-504,UI,P3,Finding,Empty basket — checkout button is observed (Juice Shop UX finding),,passed,2410,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-400,UI,,,"Searching ""apple"" returns at least one product",,passed,863,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-401,UI,P3,Positive,Search returns the empty-state message for a nonsense query,,passed,784,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-702,UI,P3,Positive,Placed order shows up in the user's order history,@e2e @everstage-qa @functional @positive @regression,passed,5810,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-200,UI,P3,Positive,User can register with valid data,,passed,2511,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-402,UI,P3,Positive,Empty search shows the full catalog,,passed,1035,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-710,UI,P2,Negative,Checkout button is unreachable when the basket is empty,@everstage-qa @functional @negative @regression,passed,1670,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-201,UI,P3,Negative,Submit is disabled when required fields are empty,,passed,1987,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-403,UI,P3,Security,"XSS payload in search is rendered as text, not executed",,passed,1439,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-404,UI,P3,Positive,Long search term (200 chars) is handled without crash,,passed,1008,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-202,UI,P3,Negative,Repeat password mismatch keeps Register disabled,,passed,2238,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-711,UI,P2,Negative,DOCUMENTED UX: address selection is reset when navigating back from delivery,@everstage-qa @functional @negative @regression,passed,2682,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-203,UI,P3,Negative,Malformed email keeps Register disabled,,passed,1296,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-720,UI,P2,Security,DOCUMENTED VULN: /address/select is reachable without auth on default Juice Shop,@everstage-qa @regression @security,passed,1268,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-721,UI,P3,Positive,Direct navigation to /order-completion/<random> does not reveal another user's order,@everstage-qa @regression @security,passed,1047,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-204,UI,P3,Negative,Password shorter than 5 chars is rejected (form-level),,passed,1304,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-730,UI,P2,Boundary,Place an order with a high-quantity basket (3 of one item),@boundary @e2e @everstage-qa @regression,passed,2167,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-205,UI,P3,Boundary,Boundary: password length of exactly 5 chars is accepted,,passed,2121,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-206,UI,P3,Negative,Re-registering an existing email is rejected,,passed,1791,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-040,UI,P1,Load,Adding 5 cards in rapid succession all succeed and are listed,@everstage-qa @load @nonfunctional @regression @task2,passed,31644,0,
2026-05-08T18-49-53-792Z,2026-05-08T18:49:53.792Z,TC-UI-041,UI,P1,Positive,Add-card round-trip from menu click to confirmation completes under 15s,@everstage-qa @nonfunctional @regression @task2,passed,1731,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1300,API,P3,Positive,POST /api/Complaints creates a complaint,@everstage-qa @positive,passed,100,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1400,API,P3,Positive,GET /rest/captcha returns a math captcha and answer pair,@everstage-qa @positive,passed,70,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1301,API,P3,Security,DOCUMENTED VULN: Complaint stored with UserId=null,@everstage-qa @security,passed,90,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1401,API,P3,Security,DOCUMENTED VULN: /rest/captcha leaks the correct answer in the response,@everstage-qa @security,passed,28,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1302,API,P3,Positive,GET /api/Complaints returns a list,@everstage-qa @positive,passed,75,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1402,API,P3,Load,GET /rest/image-captcha returns an SVG payload (authenticated),@everstage-qa @positive,passed,67,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1000,API,P3,Positive,GET /api/Deliverys returns the catalog of delivery methods,@everstage-qa @positive,passed,71,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1403,API,P3,Security,GET /rest/image-captcha without auth is rejected,@everstage-qa @security,passed,18,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1303,API,P3,Security,Complaint without auth token is rejected,@everstage-qa @security,passed,61,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1001,API,P3,Security,DOCUMENTED VULN: GET /api/Deliverys is reachable without authentication,@everstage-qa @security,passed,59,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1304,API,P3,Security,XSS payload in complaint message is stored as a literal string,@everstage-qa @security,passed,99,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1100,API,P3,Positive,GET /rest/track-order/{id} returns a tracking record,@everstage-qa @positive,passed,7,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-900,API,P3,Positive,POST /api/Recycles creates a recycle request,@everstage-qa @positive,passed,98,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1101,API,P3,Negative,GET /rest/track-order/{nonexistent} still returns 200 with empty data,@everstage-qa @negative,passed,14,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-001,API,P1,Positive,POST /api/Cards/ creates a card with unique details,@e2e @everstage-qa @functional @positive @smoke @task3,passed,93,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1102,API,P3,Security,Track-order id with traversal characters does not crash the server,@everstage-qa @security,passed,13,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1200,API,P3,Positive,GET /rest/2fa/status returns setup state for the user,@everstage-qa @positive,passed,51,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-901,API,P3,Security,DOCUMENTED VULN: Recycle request is created with UserId=null,@everstage-qa @security,passed,100,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1201,API,P3,Security,POST /rest/2fa/setup with a tampered initialToken is rejected,@everstage-qa @security,passed,24,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-902,API,P3,Security,Recycle request without auth token is rejected,@everstage-qa @security,passed,24,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1202,API,P3,Security,GET /rest/2fa/status without a token is rejected,@everstage-qa @security,passed,24,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-002,API,P1,Positive,GET /api/Cards/ returns the newly created card in the list,@everstage-qa @functional @positive @smoke @task3,passed,127,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-700,API,P3,Positive,GET /rest/wallet/balance returns the user balance,@everstage-qa @positive,passed,46,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-903,API,P3,Security,DOCUMENTED VULN: Recycle accepts negative quantity,@everstage-qa @negative,passed,72,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-701,API,P3,Security,GET /rest/wallet/balance without auth is rejected,@everstage-qa @security,passed,15,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-702,API,P3,Security,GET /rest/wallet/balance with tampered JWT is rejected,@everstage-qa @security,passed,31,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-003,API,P1,Positive,DELETE /api/Cards/{id} removes the card from the list,@e2e @everstage-qa @functional @positive @regression @task3,passed,105,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1500,API,P3,Positive,GET /rest/user/whoami returns the current user when authenticated via cookie,@everstage-qa @positive,passed,31,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1501,API,P3,Security,GET /rest/user/whoami without a token returns an empty user,@everstage-qa @security,passed,9,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-904,API,P3,Security,"DOCUMENTED VULN: GET /api/Recycles/{id} returns ALL recycles, not just the requested id",@everstage-qa @security,passed,107,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1600,API,P1,Positive,POST /rest/basket/{bid}/checkout returns an orderConfirmation id,@e2e @everstage-qa @functional @positive @smoke,passed,481,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1502,API,P3,Positive,GET /rest/user/security-question returns the question for a known email,@everstage-qa @positive,passed,34,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-004,API,P1,Security,GET /api/Cards/ list response masks the full card number (last 4 digits visible),@everstage-qa @functional @positive @regression @security @task3,passed,69,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-005,API,P1,Boundary,Add card with maximum allowed expYear (2099),@everstage-qa @functional @positive @regression @task3,passed,67,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1503,API,P3,Security,DOCUMENTED VULN: security-question endpoint is an enumeration oracle,@everstage-qa @security,passed,74,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-101,API,P1,Boundary,Reject card with expYear below allowed minimum,@everstage-qa @functional @negative @regression @task3,passed,24,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-102,API,P1,Boundary,Reject card with expMonth above maximum,@everstage-qa @functional @negative @regression @task3,passed,24,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-103,API,P1,Security,Reject add-card request without auth token,@everstage-qa @negative @regression @security @task3,passed,24,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-104,API,P1,Boundary,Reject card with expMonth below minimum (0),@everstage-qa @functional @negative @regression @task3,passed,59,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-105,API,P1,Boundary,Reject card at expYear boundary just below minimum (2079),@boundary @everstage-qa @functional @negative @regression @task3,passed,29,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-106,API,P1,Security,Reject add-card request with invalid bearer token,@everstage-qa @negative @regression @security @task3,passed,45,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-110,API,P1,Security,DOCUMENTED VULN: Missing cardNum is accepted on default Juice Shop,@everstage-qa @functional @negative @regression @task3,passed,48,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1601,API,P1,Positive,Order is retrievable via /rest/track-order/{id} after checkout,@e2e @everstage-qa @functional @positive @smoke,passed,378,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-111,API,P1,Security,DOCUMENTED VULN: Missing expMonth is accepted on default Juice Shop,@everstage-qa @functional @negative @regression @task3,passed,56,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-112,API,P1,Security,DOCUMENTED VULN: Missing expYear is accepted on default Juice Shop,@everstage-qa @functional @negative @regression @task3,passed,33,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-113,API,P1,Negative,Reject card with non-numeric expMonth string,@everstage-qa @functional @negative @regression @task3,passed,18,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-114,API,P1,Boundary,Reject card with negative expMonth,@boundary @everstage-qa @functional @negative @regression @task3,passed,18,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-120,API,P1,Security,SQL-injection payload in fullName is stored as a literal string,@everstage-qa @regression @security @task3,passed,114,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1602,API,P2,Positive,Basket is emptied after a successful checkout,@everstage-qa @functional @positive @regression,passed,274,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-121,API,P1,Security,XSS payload in fullName is stored verbatim and not interpreted server-side,@everstage-qa @regression @security @task3,passed,52,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-122,API,P1,Security,Cannot create a card on another userId via mass-assignment,@everstage-qa @regression @security @task3,passed,169,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-123,API,P1,Security,Tampered JWT signature is rejected,@everstage-qa @regression @security @task3,passed,101,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-UI-1500,UI,P3,Positive,Wallet page renders the current balance,@everstage-qa @positive,passed,875,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-124,API,P1,Security,Oversized fullName payload (10KB) does not crash the server,@everstage-qa @nonfunctional @regression @security @task3,passed,321,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-125,API,P3,Positive,Another user cannot read or delete this user's cards (IDOR probe),@everstage-qa @regression @security @task3,passed,518,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-130,API,P1,Boundary,expMonth=1 (lower valid bound) is accepted,@boundary @everstage-qa @functional @regression @task3,passed,42,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1603,API,P2,Positive,Multi-item basket places a single order,@e2e @everstage-qa @functional @positive @regression,passed,1238,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-131,API,P1,Boundary,expMonth=12 (upper valid bound) is accepted,@boundary @everstage-qa @functional @regression @task3,passed,147,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-UI-1501,UI,P3,Positive,Last login IP page is reachable,@everstage-qa @positive,passed,939,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-132,API,P1,Boundary,expYear=2080 (lower valid bound) is accepted,@boundary @everstage-qa @functional @regression @task3,passed,54,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-133,API,P1,Boundary,expYear=2100 (just past upper bound) is rejected,@boundary @everstage-qa @functional @regression @task3,passed,29,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-134,API,P1,Boundary,cardNum at 16-digit standard length is accepted,@boundary @everstage-qa @functional @regression @task3,passed,67,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1610,API,P2,Security,Checkout without an auth token is rejected,@everstage-qa @negative @regression @security,passed,304,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-140,API,P1,Load,10 cards created concurrently all return 201,@everstage-qa @load @nonfunctional @regression @task3,passed,357,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-UI-1502,UI,P3,Load,Privacy & Security menu route loads without redirect,@everstage-qa @positive,passed,520,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-UI-001,UI,P1,Positive,User can add card details from My Payment Options,@e2e @everstage-qa @functional @positive @smoke @task2,passed,2442,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1611,API,P2,Security,DOCUMENTED VULN: empty-basket checkout still mints an order on default Juice Shop,@everstage-qa @functional @negative @regression,passed,790,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-API-1612,API,P2,Negative,Checkout with a non-existent addressId fails cleanly,@everstage-qa @functional @negative @regression,passed,243,0,
2026-05-09T04-21-31-675Z,2026-05-09T04:21:31.675Z,TC-UI-1503,UI,P3,Positive,Two-factor authentication setup page is reachable,@everstage-qa @positive,passed,700,0,
